id_destination,name,categories,description,address,type,estimated_price_euro,price_range,latitude,longitude
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,Le Heavenly Mountain Resort,"[""aventure"", ""nature""]","Profitez des pistes de ski et de snowboard du Heavenly Mountain Resort, qui offre des vues imprenables sur le lac Tahoe. Vous pourrez également pratiquer d'autres activités hivernales.","1001 Heavenly Village Way, South Lake Tahoe, CA 96150",Station de ski,30.0,€€,38.9653,-119.9679
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,Le Tahoe Maritime Museum,"[""culture""]","Explorez l'histoire du lac Tahoe et de son patrimoine naval au Tahoe Maritime Museum. Découvrez des expositions sur la navigation, les bateaux et la vie sous-marine.","542 Amador St, South Lake Tahoe, CA 96150",Musée,10.0,€,39.0885,-120.0512
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,Le The Village at Squaw Valley,"[""vie nocturne"", ""gastronomie""]","Découvrez les boutiques, les restaurants et les bars du The Village at Squaw Valley. Vous pourrez savourer des plats culinaires de haute qualité et profiter de la vue sur les pistes de ski.","1750 Squaw Valley Rd, Olympic Valley, CA 96146",Centre commercial,50.0,€€€,39.2061,-120.2561
39cf77ac-c2a3-4cb1-ae25-c7cb07c122ea,Le Sand Harbor Beach,"[""nature"", ""plages""]","Profitez des sables dorés et de l'eau cristalline du Sand Harbor Beach. Vous pourrez y faire du paddleboard, du kayak ou simplement vous détendre en famille.","Sand Harbor Beach, NV 89449",Plage,0.0,Gratuit,39.2456,-119.9118
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,Musée d'Archéologie d'Antalya,"[""culture""]",Découvrez l'histoire et la culture de la région avec plus de 500 000 artefacts exposés dans ce musée.,"Konnaciyoku Sokak, 1, 07070 Antalya, Turquie",Musée,10.0,€,36.8853,30.6997
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,Le Konyaalti Plage,"[""nature"", ""plages""]","Relaxe sur cette plage de sable doré de 7 km, offrant des vues imprenables sur la mer Méditerranée.","Konyaaltı Plajı, 07100 Antalya, Turquie",Plage,0.0,Gratuit,36.8933,30.6853
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,Le Château d'Antalya,"[""culture""]",Explorez les ruines de ce château fort médiéval qui offre des vues panoramiques sur la ville et la mer.,"Tünektepe, 07100 Antalya, Turquie",Château,15.0,€€,36.8942,30.6912
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,La Plage de Lara,"[""nature"", ""plages""]",Découvrez les eaux cristallines et les plages de sable de cette plage de style méditerranéen.,"Lara Plajı, 07100 Antalya, Turquie",Plage,0.0,Gratuit,36.8877,30.6978
cfa715d4-a4bc-4098-a4a0-4f1908b7d31e,Le Marché couvert d'Antalya,"[""culture""]","Découvrez les spécialités culinaires locales, les produits d'artisanat et les souvenirs dans ce marché vibrant.","Kaleiçi, 07060 Antalya, Turquie",Marché,20.0,€€,36.8952,30.6938
12e3b524-020c-47b5-a2ca-cc91986cc068,Monument des Trois Chimères,"[""culture"", ""nature"", ""urbain""]","Découvrez l'un des monuments les plus emblématiques de Cappadocia, sculpté dans le roc et offrant une vue imprenable sur la vallée.","Uçhisar, Cappadocia, Turquie",Monument,0.0,Gratuit,38.6485,34.8389
12e3b524-020c-47b5-a2ca-cc91986cc068,Musée des Églises en Résine,"[""culture"", ""gastronomie""]",Découvrez la riche histoire de la région dans ce musée unique qui propose également une gamme de spécialités locales.,"Göreme, Cappadocia, Turquie",Musée,10.99,€€,38.6565,34.8539
12e3b524-020c-47b5-a2ca-cc91986cc068,Piste de Vol en Ballon,"[""aventure"", ""nature""]",Montez dans un ballon et découvrez la magnifique vue panoramique de Cappadocia.," Göreme, Cappadocia, Turquie",Parc,150.0,€€,38.6539,34.8419
12e3b524-020c-47b5-a2ca-cc91986cc068,Piscine Naturelle d'Aykırı,"[""nature"", ""urbain""]",Relaxe et détendez-vous dans cette piscine naturelle située dans une grotte.,"Aykırı, Cappadocia, Turquie",Parc,5.0,€,38.6425,34.8335
12e3b524-020c-47b5-a2ca-cc91986cc068,Dîner dans un Caves-Maison,"[""gastronomie"", ""vie nocturne""]",Découvrez la tradition culinaire locale dans un cadre unique et romantique.,"Göreme, Cappadocia, Turquie",Restaurant,30.0,€€€,38.6515,34.8495
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Maison des Arts de Sidi Bou Said,"[""culture"", ""gastronomie"", ""vie nocturne""]","Cette maison historique abrite aujourd'hui une collection d'art tunisien unique, avec des expositions temporaires et un café-restaurant offrant des vues imprenables sur la mer.","Rue de la Marina, Sidi Bou Said, Tunisie",Musée,0.0,,36.8710935,10.3490516
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Parc de la Marsa,"[""nature"", ""urbain""]","Ce parc luxuriant est un havre de paix dans le cœur de Sidi Bou Said, avec des sentiers de randonnée, des jardins et des vues splendides sur la mer.","Rue du Parc, Sidi Bou Said, Tunisie",Parc,5.0,€,36.8686111,10.3522222
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Restaurant La Villa Bleue,"[""gastronomie"", ""vie nocturne""]","Ce restaurant chic propose une cuisine méditerranéenne raffinée avec des vues imprenables sur la mer, idéal pour un repas romantique.","Rue de la Marina, Sidi Bou Said, Tunisie",Restaurant,20.0,€€,36.8727778,10.3505556
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Moulin de Sidi Bou Said,"[""culture""]","Ce moulin historique a été transformé en musée, offrant une vue unique sur la mer et une expérience d'artisanat traditionnel.","Rue du Moulin, Sidi Bou Said, Tunisie",Moulin,3.0,€,36.8694444,10.3538889
f12ed1eb-9cc3-4130-857d-d0b44a884a24,Phare de Sidi Bou Said,"[""nature"", ""urbain""]","Ce phare historique offre une vue imprenable sur la mer et la ville, idéal pour un panorama unique.","Rue du Phare, Sidi Bou Said, Tunisie",Phare,2.0,€,36.8702778,10.3516667
5901959f-3547-4310-a352-26b7bdc5c648,Musée des Arts du Gouvernement,"[""culture"", ""urbain""]","Découvrez une collection précieuse de céramiques, peintures et autres oeuvres d'art.","Chaharbagh Avenue, Tehran, Iran",Musée,0.0,Gratuit,35.6965,51.4243
5901959f-3547-4310-a352-26b7bdc5c648,Palais Golestan,"[""culture""]","Explorez les salles décorées de la dynastie Qajar, un patrimoine architectural riche.","Saat-e Bam Street, Tehran, Iran",Palais,2.5,€,35.6895,51.4096
5901959f-3547-4310-a352-26b7bdc5c648,Parc Mellat,"[""nature"", ""urbain""]","Passez une journée détente au sein d'un parc végétal verdoyant, avec des lacs, des statues et de l'art.","Taleghani Avenue, Tehran, Iran",Parc,0.0,Gratuit,35.7076,51.4131
5901959f-3547-4310-a352-26b7bdc5c648,Bazar de Grand-Teheran,"[""gastronomie""]","Explorez les marchés, les magasins et la diversité culinaire du Bazar.","Keshavarz Boulevard, Tehran, Iran",Bazar,50.0,€€€,35.6858,51.4084
5901959f-3547-4310-a352-26b7bdc5c648,Gol Reyhan,"[""vie nocturne"", ""gastronomie""]",Savourez un cocktail au bord de l'eau et profitez d'une soirée chic.,"Gol Reyhan Street, Tehran, Iran",Restaurant et Bar,20.0,€€,35.6947,51.4176
4c39d806-80b5-4c17-8d65-d669932c6b0a,Arboretum de Byron Bay,"[""nature""]",Découvrez une riche collection de plantes et d'arbres rares dans ce charmant jardin botanique.,"Corner of Ewingsdale Road, Byron Bay.",Parc,0.0,Gratuit,-28.6452778,153.6175
4c39d806-80b5-4c17-8d65-d669932c6b0a,Muesum of Regional Art,"[""culture""]",Explorez l'art régional australien avec une collection diversifiée d'œuvres d'art.,"81 Jonson Street, Byron Bay.",Musée,0.0,Free,-28.6483333,153.6186111
4c39d806-80b5-4c17-8d65-d669932c6b0a,Cape Byron Lighthouse,"[""nature""]","Montez à la lumière de la plage la plus orientale de l'Australie, avec une vue magnifique sur la mer.","Skyist Drive, Wategos, Byron Bay.",Monument,0.0,Gratuit,-28.6533333,153.6258333
4c39d806-80b5-4c17-8d65-d669932c6b0a,Byron Bay Markets,"[""vie nocturne""]","Decouvrez des produits locaux, des aliments frais et des vêtements uniques au marché du samedi matin.","Corner Marsh Street et Jonson Street, Byron Bay.",Marché,10.0,€€,-28.6452778,153.6169444
4c39d806-80b5-4c17-8d65-d669932c6b0a,Fork Restaurant,"[""gastronomie""]",Profitez d'un repas exceptionnel dans ce restaurant de luxe avec un éventail de produits locaux et une atmosphère élégante.,"The Farm Byron Bay, 333 Byangum Rd, Suffolk Park.",Restaurant,50.0,€€€,-28.6472222,153.6166667
0ac79b0b-52e2-4a82-81f8-7037b479abd8,Quartier historique de Port Douglas,"[""culture"", ""urbain""]",Découvrez les rues bordées de palmiers et les maisons de style coloniale de ce quartier historique où la plage de Four Mile Beach est également idéale pour se baigner.,"Garden St, Port Douglas QLD 4877, Australie",Quartier,0.0,gratuit,-16.4826983,145.4616294
0ac79b0b-52e2-4a82-81f8-7037b479abd8,Marina de Port Douglas,"[""nature"", ""plages""]","Profitez de la vue sur la baie de Port Douglas et observez les bateaux ancrés dans le port, c'est une activité idéale à faire le matin ou le soir.","Wharf St, Port Douglas QLD 4877, Australie",Marina,0.0,gratuit,-16.4846983,145.4656294
0ac79b0b-52e2-4a82-81f8-7037b479abd8,Parc national de Daintree,"[""nature"", ""aventure""]","Découvrez la faune et la flore de cette forêt tropicale qui est l'une des plus anciennes du monde, et vous aurez aussi la possibilité de faire un safari en 4x4.","Hawley Rd, Cape Tribulation QLD 4873, Australie",Parc national,10.0,€,-16.3845983,145.4536294
0ac79b0b-52e2-4a82-81f8-7037b479abd8,Restaurant Safran Crêpes,"[""gastronomie""]",Goûtez à la cuisine française et aux délicieux crêpes de ce restaurant idéalement situé dans le cœur du quartier historique de Port Douglas.,"Garden St, Port Douglas QLD 4877, Australie",Restaurant,15.0,€,-16.4826983,145.4616294
0ac79b0b-52e2-4a82-81f8-7037b479abd8,Plage de Four Mile Beach,"[""nature"", ""plages""]","Profitez de la plage la plus populaire de Port Douglas, c'est l'endroit idéal pour vous détendre et vous baigner, vous pouvez aussi y faire de la marche à pied.","Garden St, Port Douglas QLD 4877, Australie",Plage,0.0,gratuit,-16.4856983,145.4656294
cfeb4496-538e-484f-9916-e9b72c6ceb5b,Musée de Tahiti et des Îles,"[""culture""]",Découvrez l'histoire et la culture de Tahiti et des îles du Pacifique Sud grâce aux collections et aux expositions du musée.,"Route de Taravao, Punaauia, 98718, Polynésie française",Musée,10.0,€,-17.6873439,-149.4451681
cfeb4496-538e-484f-9916-e9b72c6ceb5b,Cachée parmi les cocotiers,"[""gastronomie""]",Découvrez les saveurs de Tahiti dans un cadre enchanteur de cocotiers et de plages de sable blanc.,"Route de Teheiura, Punaauia, 98718, Polynésie française",Restaurant,50.0,€€€,-17.6833,-149.4333
cfeb4496-538e-484f-9916-e9b72c6ceb5b,Grottes de Faarumai,"[""nature""]","Explorez les grottes de Faarumai, un système de cavernes impressionnant situé dans la montagne de Faarumai.","Route de Faarumai, Arue, 98718, Polynésie française",Parc,20.0,€,-17.6667,-149.4167
cfeb4496-538e-484f-9916-e9b72c6ceb5b,Maison de la peche,"[""culture"", ""vie nocturne""]","Découvrez la vie nocturne de Papeete dans cette maison de la pêche qui propose des concerts, des expositions et des activités.","Rue de la Pêche, Papeete, 98700, Polynésie française",Centre culturel,0.0,Gratuit,-17.6833,-149.4333
cfeb4496-538e-484f-9916-e9b72c6ceb5b,Marché local de Papeete,"[""gastronomie""]",Découvrez les produits locaux et les saveurs de Tahiti dans ce marché vivant de Papeete.,"Place de l'Hôtel de Ville, Papeete, 98700, Polynésie française",Marché,0.0,Gratuit,-17.6833,-149.4333
7b55c1af-cb3c-4d98-a0f4-1d25b46169f0,Cathédrale de Santa Cruz de la Sierra,"[""culture""]","Visitez cette église majestueuse avec une architecture coloniale, témoignant de la richesse artistique et culturelle de la ville.","Calle 8 entre Calle 6 y Calle 7, Santa Cruz de la Sierra, Bolivia",Monument,0.0,Gratuit,-17.7834217,-63.1820853
7b55c1af-cb3c-4d98-a0f4-1d25b46169f0,Musée d'Art de Santa Cruz,"[""culture""]","Découvrez l'art bolivien et international avec une collection de peintures, sculptures et objets d'art fascinants.","Calle 9 entre Calle 6 y Calle 7, Santa Cruz de la Sierra, Bolivia",Musée,5.0,€,-17.7841227,-63.1823455
7b55c1af-cb3c-4d98-a0f4-1d25b46169f0,Parc del Laja,"[""nature""]",Plongez dans la verdure et profitez de la fraîcheur de ce parc verdoyant avec ses sentiers de randonnée et ses jeux pour enfants.,"Avenida del Laja, Santa Cruz de la Sierra, Bolivia",Parc,0.0,Gratuit,-17.7861212,-63.1834212
7b55c1af-cb3c-4d98-a0f4-1d25b46169f0,Restaurant Aroma,"[""gastronomie""]","Découvrez les saveurs locales avec nos plats traditionnels boliviens, servis dans un cadre charmant et accueillant.","Calle 5 entre Calle 4 y Calle 6, Santa Cruz de la Sierra, Bolivia",Restaurant,15.0,€€,-17.7852211,-63.1816551
7b55c1af-cb3c-4d98-a0f4-1d25b46169f0,Marché des Artesans,"[""gastronomie""]","Découvrez les artisans locaux et leurs ouvrages artisanaux, ainsi que les produits locaux pour déguster sur place.","Calle 10 entre Calle 9 y Calle 11, Santa Cruz de la Sierra, Bolivia",Marché,3.0,€,-17.7866225,-63.1838555
a9269258-bf5e-4a33-9c09-808b6c94e613,Gallows Point Lighthouse,"[""nature"", ""urbain""]","Découvrez l'une des plus anciennes phares de Montego Bay, offrant une vue imprenable sur la mer.","Gallows Point, Montego Bay",Monument,0.0,Gratuit,18.4642303,-77.9282357
a9269258-bf5e-4a33-9c09-808b6c94e613,Musee L'Histoire de Montego Bay,"[""culture"", ""urbain""]",Découvrez l'histoire et la culture de Montego Bay dans ce musée emblématique.,"Montego Bay, Saint James Parish",Musée,10.0,€,18.4673303,-77.9260357
a9269258-bf5e-4a33-9c09-808b6c94e613,Doctor's Cave Beach,"[""plages"", ""nature""]","Découvrez l'une des plages les plus populaires de Montego Bay, connue pour ses eaux cristallines.","Doctor's Cave Beach, Montego Bay",Plage,0.0,Gratuit,18.4694603,-77.9231357
a9269258-bf5e-4a33-9c09-808b6c94e613,The Houseboat Grill,"[""gastronomie"", ""vie nocturne""]","Découvrez les délicieux plats de poisson du Houseboat Grill, tout en profitant de la vue sur la mer.","The Houseboat Grill, Montego Bay",Restaurant,20.0,€€,18.4654603,-77.9252357
a9269258-bf5e-4a33-9c09-808b6c94e613,Sam Sharp Beach Bar,"[""plages"", ""vie nocturne""]",Découvrez la meilleure plage pour se détendre et profiter de la vie nocturne de Montego Bay.,"Sam Sharp Beach Bar, Montego Bay",Bar,15.0,€€,18.4714603,-77.9202357
a62cc361-2d5d-4e24-b6f1-92cb764c348b,Musée de la Historia,"[""culture"", ""urbain""]",Découvrez l'histoire et la culture de Acapulco dans ce musée emblématique.,"Av. Miguel de Cervantes 1, 39300 Acapulco de Juárez, Gro.",Musée,5.0,€,16.8585,-99.8985
a62cc361-2d5d-4e24-b6f1-92cb764c348b,La Roqueta,"[""nature"", ""plages""]","Une petite île avec une plage de sable blanc et des eaux cristallines, idéale pour se détendre.","Isla Roqueta, Acapulco de Juárez, Gro.",Île,20.0,€€,16.8444,-99.9048
a62cc361-2d5d-4e24-b6f1-92cb764c348b,Club de Golf de Acapulco,"[""aventure"", ""nature""]",Un parcours de golf de 18 trous avec des vues spectaculaires sur la baie d'Acapulco.,"Carr. Acapulco - Pie de la Cuesta Km 0.5, 39300 Acapulco de Juárez, Gro.",Parcours de Golf,80.0,€€€,16.8557,-99.9073
a62cc361-2d5d-4e24-b6f1-92cb764c348b,Palacio de Bellas Artes,"[""culture"", ""urbain""]",Un palais des Beaux-Arts avec des œuvres d'art et des concerts réguliers.,"Av. Madero 1, 39300 Acapulco de Juárez, Gro.",Palais des Beaux-Arts,3.0,€,16.8639,-99.9017
a62cc361-2d5d-4e24-b6f1-92cb764c348b,Restaurant El Mirador,"[""gastronomie"", ""vie nocturne""]",Un restaurant avec des vues spectaculaires sur la baie d'Acapulco et une cuisine mexicaine délicieuse.,"Av. Costera Miguel Alemán Km 3.5, 39300 Acapulco de Juárez, Gro.",Restaurant,40.0,€€,16.8599,-99.8953
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Visite du National Park Manuel Antonio,"[""nature"", ""aventure""]","Découvrez la beauté de la jungle costa-riquaine et observez les quetzals, les colibris et les singes capuchins. Promenade guidée dans le parc national avec un guide expérimenté.","Parc National Manuel Antonio, Manuel Antonio, Provincia de Puntarenas",Parc National,55.0,€€,9.3704476,-84.1554793
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Restaurant Luna Llena,"[""gastronomie""]",Plongez dans un atmosphère chic et éco-responsable pour déguster des plats créatifs utilisant des ingrédients frais et locaux. Accueil chaleureux et personnel charmant.,"Bajo del Tigre, Manuel Antonio, Provincia de Puntarenas",Restaurant,30.0,€€€,9.3713476,-84.1524793
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Surf et Plongée avec Manuel Antonio Surf School,"[""aventure"", ""plages""]",Apprenez à surfer ou à plonger avec des instructeurs expérimentés dans un endroit idéal pour commencer ou perfectionner votre technique. Accès direct à la plage.,"Playa Manuel Antonio, Manuel Antonio, Provincia de Puntarenas",École de Surf et de Plongée,20.0,€,9.3700476,-84.1514793
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Spa Aromatherapie à l'hôtel Si Como No,"[""bien-être""]","Relaxez-vous dans un environnement calme et serein avec des massages, des bains à remous et des soins de beauté utilisant des plantes locales. Pour hommes et femmes.","Si Como No, Manuel Antonio, Provincia de Puntarenas",Spa,100.0,€€€,9.3694476,-84.1534793
c088e9eb-7dff-40bb-99a9-167f3f1e41c1,Croisière en bateau avec Manuel Antonio Catamaran,"[""aventure"", ""nature""]","Partez en croisière pour observer les dauphins, les tortues et les oiseaux marins. Dégustez des cocktails et des plats frais sur le pont-terrasse.","Port de Manuel Antonio, Manuel Antonio, Provincia de Puntarenas",Croisière en Bateau,60.0,€€,9.3713476,-84.1504793
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Musée d'État de Kuwait,"[""culture"", ""urbain""]",Découvrez l'histoire et la culture de Kuwait à travers des expositions permanentes et temporaires.,"Route 40, Kuwait City, Kuwait",Musée,0.0,Gratuit,29.3747,47.9782
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Palais d'Émirats,"[""urbain"", ""culture""]","L'un des plus beaux exemples d'architecture islamique dans la région, le Palais d'Émirats est un symbole de la richesse culturelle de Kuwait.","Route 30, Kuwait City, Kuwait",Palais,0.0,Gratuit,29.3853,47.9763
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Marché Souk Al-Mubarakiya,"[""gastronomie""]","Découvrez les saveurs et les produits locaux à ce marché traditionnel, où vous trouverez des fruits, des légumes, des épices et des produits locaux.","Route 30, Kuwait City, Kuwait",Marché,5.0,€,29.3823,47.9775
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Parc Al-Hashemi,"[""nature"", ""urbain""]","Un espace vert paisible dans le cœur de la ville, offre des promenades, des jeux et un lac artificiel.","Route 30, Kuwait City, Kuwait",Parc,0.0,Gratuit,29.3848,47.9795
443799ea-fcbb-4e6d-93f4-a93b566fabeb,Restaurant Al-Bustan,"[""gastronomie"", ""vie nocturne""]",Découvrez la cuisine traditionnelle kuwaitienne et internationale dans cet élégant restaurant.,"Route 40, Kuwait City, Kuwait",Restaurant,15.0,€€,29.3783,47.9768
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Uluru Base Walk,"[""aventure"", ""nature""]",Découvrez les magnifiques paysages et les traditions anciennes d'Uluru tout en marchant le long de la base du monolithe.,"Ayers Rock, Uluru-Kata Tjuta National Park, Australie-Méridionale",Parc,10.0,€,-25.3453,131.0389
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Uluru-Kata Tjuta National Park,"[""nature""]","Explorez la richesse culturelle et naturelle d'Uluru-Kata Tjuta National Park, un site inscrit au patrimoine mondial de l'UNESCO.","Uluru-Kata Tjuta National Park, Australie-Méridionale",Parc,10.0,€,-25.3458,131.0389
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Mutitjulu Waterhole,"[""nature""]",Visitez la source d'eau naturelle la plus proche d'Uluru et découvrez les traditions des peuples autochtones de la région.,"Uluru-Kata Tjuta National Park, Australie-Méridionale",Monument,0.0,Gratis,-25.3504,131.0434
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Sounds of Silence,"[""gastronomie"", ""vie nocturne""]",Découvrez la sérénité de la nature autour de la table en savourant un repas gourmet sous les étoiles.,"Uluru-Kata Tjuta National Park, Australie-Méridionale",Restaurant,150.0,€€€,-25.3438,131.0405
1eff31fe-7c4b-4c44-8903-21af5c9cee6f,Uluru at Sunset,"[""nature"", ""aventure""]",Assiste à un spectacle naturel unique en montant à Uluru pour admirer le coucher du soleil.,"Ayers Rock, Uluru-Kata Tjuta National Park, Australie-Méridionale",Monument,10.0,€,-25.3453,131.0389
c1faff29-53b8-40cb-bff9-7a61b80ca761,Musée des arts et de la culture de Lautoka,"[""culture""]",Découvrez l'histoire et la culture de Lautoka à travers des expositions permanentes et temporaires.,"Village de Lautoka, Lautoka, Fidji",Musée,5.0,€,-17.6043956,177.4530138
c1faff29-53b8-40cb-bff9-7a61b80ca761,Bâtiment colonial de Lautoka,"[""urbain""]",Découvrez l'architecture coloniale de Lautoka et son passé riche pendant la période coloniale britannique.,"Centre-ville de Lautoka, Lautoka, Fidji",Monument,0.0,Gratuit,-17.6061191,177.4527616
c1faff29-53b8-40cb-bff9-7a61b80ca761,Marché de Lautoka,"[""gastronomie"", ""vie nocturne""]",Découvrez les saveurs et les produits locaux de Lautoka et vivez l'atmosphère animée du marché.,"Centre-ville de Lautoka, Lautoka, Fidji",Marché,10.0,€€,-17.6052199,177.4534193
c1faff29-53b8-40cb-bff9-7a61b80ca761,Plage de Lautoka,"[""nature"", ""plages""]",Relaxez-vous sur les plages dorées de Lautoka et profitez de l'eau cristalline de l'océan Pacifique.,"Village de Lautoka, Lautoka, Fidji",Plage,0.0,Gratuit,-17.6043956,177.4530138
c1faff29-53b8-40cb-bff9-7a61b80ca761,Jardin botanique de Lautoka,"[""nature"", ""bien-être""]",Découvrez les plantes et les fleurs rares des îles Fidji dans un environnement apaisant.,"Centre-ville de Lautoka, Lautoka, Fidji",Jardin,5.0,€,-17.6061191,177.4527616
62d37ff4-2fe7-478b-80f1-e3295093b971,Galerie d'art Sana Sana,"[""culture"", ""gastronomie""]",Découvrez l'art local et dégustez des plats fijiens traditionnels dans un cadre unique.,"Nadi Town, Ba Rd 1, Nadi",Galerie d'art,20.0,€€,-17.7673333,177.4069444
62d37ff4-2fe7-478b-80f1-e3295093b971,Résidence Koko Bula,"[""gastronomie"", ""vie nocturne"", ""bien-être""]",Découvrez l'art culinaire local et profitez de la détente en soirée avec un massage ou un spa.,"Nadi Town, Queens Rd, Nadi",Résidence,150.0,€€€,-17.7651111,177.4068333
62d37ff4-2fe7-478b-80f1-e3295093b971,Parc marin de Nadi,"[""nature"", ""aventure""]",Plongez dans l'océan et découvrez la faune marine locale dans un cadre magnifique.,"Nadi Town, Ba Rd 1, Nadi",Parc marin,30.0,€,-17.7644444,177.3963889
62d37ff4-2fe7-478b-80f1-e3295093b971,Église catholique Saints Pierre et Paul,"[""culture"", ""urbain""]",Découvrez l'architecture locale et la beauté de cette église historique.,"Nadi Town, Queens Rd, Nadi",Église,0.0,Gratuit,-17.7654444,177.4072222
62d37ff4-2fe7-478b-80f1-e3295093b971,Plage de Nadi,"[""nature"", ""plages""]",Profitez du soleil et de la beauté de la plage la plus connue de Nadi.,"Nadi Town, Queens Rd, Nadi",Plage,0.0,Gratuit,-17.7992725,177.4178549
19a99c6a-6928-45e1-a301-8641c574de20,Château de Chillon,"[""urbain""]","Découvrez l'un des plus beaux châteaux du lac Léman, situé sur un îlot à la sortie du lac, en plein cœur de la ville de Veytaux, à la limite de la commune de Montreux.","1048 Veytaux, Suisse",Château,15.0,€€,46.4053,6.9228
19a99c6a-6928-45e1-a301-8641c574de20,Musée Olympique,"[""culture""]","Découvrez l'histoire des Jeux Olympiques à travers une collection de documents, d'objets et de photographies, ainsi que des expositions temporaires.","1066 Epalinges, Lac Léman, Switzerland",Musée,10.0,€,46.5222,6.6361
19a99c6a-6928-45e1-a301-8641c574de20,Parc de Mon Repos,"[""nature""]","Profitez du calme et de la beauté de ce parc verdoyant, parcouru par des sentiers de randonnée, doté d'un lac et d'une aire de jeux pour les enfants.","1002 Lausanne, Suisse",Parc,0.0,Gratuit,46.5351,6.6233
19a99c6a-6928-45e1-a301-8641c574de20,Maison de la mémoire,"[""culture""]",Découvrez l'histoire de Lausanne et des gens qui y ont vécu à travers des expositions et des archives.,"1066 Epalinges, Lac Léman, Switzerland",Musée,12.0,€,46.5132,6.6443
19a99c6a-6928-45e1-a301-8641c574de20,Restaurant des Halles,"[""gastronomie"", ""vie nocturne""]",Découvrez la cuisine suisse et internationale dans un cadre convivial et moderne.,"1003 Lausanne, Suisse",Restaurant,25.0,€€,46.5142,6.6342
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Marina de Vilamoura,"[""urbain"", ""vie nocturne"", ""gastronomie""]","Découvrez le cœur de Vilamoura avec sa magnifique marina, offre de restaurants, boutiques et bars.","Avenida Túlio Cipriano de Freitas, 8125-901 Vilamoura, Portugal",Marina,15.0,€,37.0759505,-8.1165401
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Parc Aquashow Park,"[""aventure"", ""nature""]","Profitez d'une journée d'aventure à Aquashow Park, avec ses toboggans aquatiques, attractions et plages privées.","Quinta do Lago, 8125-901 Quarteira, Portugal",Parc,30.0,€€,37.0772309,-8.1171703
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Plage de Praia da Falésia,"[""nature"", ""plages""]",Soyez submergé par le bleu du ciel et l'océan avec une promenade à pied sur la mer de falaise de la plage,"Falésia, 8125-901 Vilamoura, Portugal",Plage,0.0,Gratuit,37.0792305,-8.1145702
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Vilamoura Casino,"[""vie nocturne"", ""gastronomie""]","Échappez-vous à la nuit avec les jeux de casino, restaurants de qualité et spectacles à Vilamoura Casino","Quinta do Lago, 8125-901 Quarteira, Portugal",Casino,20.0,€€,37.0752304,-8.1175403
8a08d8b4-53f9-4662-a275-cf3d38a4bccc,Golf de Vilamoura Old Course,"[""aventure"", ""nature""]","Développez vos compétences au golf sur la célèbre Old Course de Vilamoura, une des plus belles courses au Portugal","Quinta do Lago, 8125-901 Quarteira, Portugal",Golf,120.0,€€,37.0762304,-8.1161704
1c6eef16-2336-40a1-831c-7f079f7f8699,Cathédrale de Saint-Pierre,"[""culture"", ""urbain""]",Admirez la beauté gothique de la plus grande église du monde en termes de capacité.,"Domkloster 4, 50668 Köln",Cathédrale,0.0,Gratuit,50.9415,6.9567
1c6eef16-2336-40a1-831c-7f079f7f8699,Musée Römisch-Germanisches,"[""culture""]",Découvrez les ruines romaines de Cologne et explorez les trésors de la province romaine de Germanie.,"Kolnerstr. 10, 50668 Köln",Musée,12.0,€,50.9381,6.9581
1c6eef16-2336-40a1-831c-7f079f7f8699,Parc aérien Köln,"[""aventure"", ""urbain""]",Vivez une expérience àérienne unique avec des vols en deltaplane et des parachutes à ouvrir.,"Burgmauer 23, 50668 Köln",Parc aérien,30.0,€,50.9429,6.9533
1c6eef16-2336-40a1-831c-7f079f7f8699,Hohenzollernbrücke,"[""urbain"", ""culture""]","Découvrez cette célèbre passerelle suspendue avec des ponts en métal, ornée de plus de 500 crocodiles de pierre.","Hohenzollernbrücke, 50668 Köln",Pont,0.0,Gratuit,50.9392,6.9575
